-1.979898748901312455e+00,-3.417663139963898367e+00,-2.202539659332162503e-01,-6.533665871374330969e+00
-1.979889988192953254e+00,-3.417727085598142978e+00,-2.202746344004514190e-01,-6.533636961036745738e+00
-1.979744414832286914e+00,-3.418789492308614175e+00,-2.206180645613340652e-01,-6.533156568946546727e+00
-1.979725552842148240e+00,-3.418927127504141517e+00,-2.206625615568486853e-01,-6.533094324379089102e+00
-1.979651932284828497e+00,-3.419464287239026845e+00,-2.208362355380632802e-01,-6.532851376539933419e+00
-1.979430278324936676e+00,-3.421081099589767582e+00,-2.213590976000014143e-01,-6.532119918472290898e+00
-1.978891231847785370e+00,-3.425010264577495356e+00,-2.226304787596746215e-01,-6.530341065097691633e+00
-1.978359049236795286e+00,-3.428885493036339938e+00,-2.238854171487040245e-01,-6.528584862481424445e+00
-1.978348908450100918e+00,-3.428959298156204483e+00,-2.239093276525955245e-01,-6.528551397885332896e+00
-1.978137411368700693e+00,-3.430498262290791800e+00,-2.244079860817717320e-01,-6.527853457516711977e+00
-1.977228130721398358e+00,-3.437107671591181024e+00,-2.265513891181068495e-01,-6.524852831380614226e+00
-1.977139696044221129e+00,-3.437749882323849704e+00,-2.267598120159126929e-01,-6.524560996945929503e+00
-1.976957818181070525e+00,-3.439070337424459112e+00,-2.271884395639263976e-01,-6.523960799997531979e+00
-1.976649241048583416e+00,-3.441309603363996494e+00,-2.279155876881329146e-01,-6.522942495460324785e+00
-1.976216133190335178e+00,-3.444450346082526870e+00,-2.289360403733949889e-01,-6.521513239528105466e+00
-1.975674091059230975e+00,-3.448377399483914196e+00,-2.302129128161125304e-01,-6.519724500495462038e+00
-1.975043411387188197e+00,-3.452941523790631351e+00,-2.316982454247292211e-01,-6.517643257577720561e+00
-1.975003884329753490e+00,-3.453227391686855441e+00,-2.317913245316527981e-01,-6.517512818288186516e+00
-1.973890263862369654e+00,-3.461272450706091242e+00,-2.344131028404811690e-01,-6.513837870745819103e+00
-1.973279492358084308e+00,-3.465677520924052679e+00,-2.358505391837195375e-01,-6.511822324781677551e+00
-1.972345639327260702e+00,-3.472402753182370905e+00,-2.380476591493796146e-01,-6.508740609779960273e+00
-1.972000139399358254e+00,-3.474887835614242526e+00,-2.388603230523210497e-01,-6.507600460017881616e+00
-1.971631234791081599e+00,-3.477539429613262456e+00,-2.397279121084370801e-01,-6.506383074810568878e+00
-1.970480861394768191e+00,-3.485795863496711000e+00,-2.424325176585021557e-01,-6.502586842602735118e+00
-1.970147944523553019e+00,-3.488181826196447233e+00,-2.432149889079708860e-01,-6.501488216927724828e+00
-1.969730304299313506e+00,-3.491172800845088187e+00,-2.441964371915648357e-01,-6.500110004187733992e+00
-1.969369340660712897e+00,-3.493755917833844649e+00,-2.450445591094484177e-01,-6.498918824180352161e+00
-1.968054219019779172e+00,-3.503151738948806937e+00,-2.481334917268296358e-01,-6.494578922765271045e+00
-1.967242214557778368e+00,-3.508940967017365686e+00,-2.500398565045198751e-01,-6.491899308040668615e+00
-1.966609804181343790e+00,-3.513443359912085118e+00,-2.515241268558479626e-01,-6.489812353798433797e+00
-1.965226814955095325e+00,-3.523269840499306138e+00,-2.547686041564780624e-01,-6.485248489351814527e+00
-1.964855574826926077e+00,-3.525903007578547577e+00,-2.556391985559939295e-01,-6.484023396928855654e+00
-1.963708830052522281e+00,-3.534024465584677976e+00,-2.583275350644556601e-01,-6.480239139173323615e+00
-1.962585315749124870e+00,-3.541963373147441807e+00,-2.609600941965126708e-01,-6.476531541972112116e+00
-1.961564140358615482e+00,-3.549163626309934649e+00,-2.633517155060637882e-01,-6.473161663183431003e+00
-1.961307483895470494e+00,-3.550970970513476654e+00,-2.639526397688662374e-01,-6.472314696855052674e+00
-1.960564855425912523e+00,-3.556195199602325996e+00,-2.656910053984586351e-01,-6.469864022905510659e+00
-1.960055798381619585e+00,-3.559771773557800500e+00,-2.668822821064219530e-01,-6.468184134659344053e+00
-1.959836847678412042e+00,-3.561308960408520630e+00,-2.673945775388066326e-01,-6.467461597338759027e+00
-1.959160514453314406e+00,-3.566052977883111819e+00,-2.689767210151760568e-01,-6.465229697695937361e+00
-1.959141209844275977e+00,-3.566188290846954434e+00,-2.690218729956935784e-01,-6.465165992486110014e+00
-1.959048318385664622e+00,-3.566839326229061413e+00,-2.692391332907353441e-01,-6.464859450672692631e+00
-1.958869459439395833e+00,-3.568092523173940656e+00,-2.696574334895881497e-01,-6.464269216150006159e+00
-1.958081731545997961e+00,-3.573606398688143226e+00,-2.714992936018050806e-01,-6.461669714101793360e+00
-1.957502976932989913e+00,-3.577651867874215519e+00,-2.728521046049072196e-01,-6.459759823878866491e+00
-1.957410650698285792e+00,-3.578296780986965686e+00,-2.730678789630140435e-01,-6.459455147304343114e+00
-1.957354852325056349e+00,-3.578686482155974069e+00,-2.731982800510696086e-01,-6.459271012672685330e+00
-1.957146791957279142e+00,-3.580139202672083520e+00,-2.736844882018367175e-01,-6.458584413459020901e+00
-1.957069957426353035e+00,-3.580675520533461054e+00,-2.738640278402286743e-01,-6.458330859506964394e+00
-1.957007480319833181e+00,-3.581111558843718790e+00,-2.740100136450245860e-01,-6.458124685055449454e+00
-1.956097949092395094e+00,-3.587452995955155544e+00,-2.761347648261790466e-01,-6.455123232004903677e+00
-1.955767246335893716e+00,-3.589755781306098736e+00,-2.769070916767524260e-01,-6.454031912908448909e+00
-1.955103235562042130e+00,-3.594374750151185349e+00,-2.784574635954674693e-01,-6.451840677354738318e+00
-1.954566689653211231e+00,-3.598102422019083146e+00,-2.797098643415364405e-01,-6.450070075855596663e+00
-1.953960269016425055e+00,-3.602310563009134103e+00,-2.811249782441724299e-01,-6.448068887754202727e+00
-1.953184129397595115e+00,-3.607688704854790984e+00,-2.829355365534087507e-01,-6.445507627012063701e+00
-1.953147401776933023e+00,-3.607942988024350761e+00,-2.830211969317391607e-01,-6.445386425863878443e+00
-1.953145560380697532e+00,-3.607955736393045232e+00,-2.830254916074901872e-01,-6.445380349256301322e+00
-1.952247878210757737e+00,-3.614164746465606370e+00,-2.851186913435049264e-01,-6.442417998095500309e+00
-1.951908195645047694e+00,-3.616511196268927364e+00,-2.859105179543093289e-01,-6.441297045628656903e+00
-1.950950222344455032e+00,-3.623119662608286440e+00,-2.881429165585498442e-01,-6.438135733736701560e+00
-1.950877998016049997e+00,-3.623617354802091128e+00,-2.883111806544374489e-01,-6.437897393452964856e+00
-1.950230997358108453e+00,-3.628072412043668038e+00,-2.898182569203610059e-01,-6.435762291281757363e+00
-1.949460045082584081e+00,-3.633373031010771026e+00,-2.916134232134378612e-01,-6.433218148772526845e+00
-1.949321134702751479e+00,-3.634327179829869081e+00,-2.919368031494203874e-01,-6.432759744519079170e+00
-1.948773089320705143e+00,-3.638088861463418588e+00,-2.932124192157463116e-01,-6.430951194758326217e+00
-1.948345842456532750e+00,-3.641018372839821549e+00,-2.942066235385678019e-01,-6.429541280106557899e+00
-1.947696097716371089e+00,-3.645468393007014196e+00,-2.957181688766434280e-01,-6.427397122464023838e+00
-1.947487701657033554e+00,-3.646894367957833616e+00,-2.962028691436058292e-01,-6.426709415468210729e+00
-1.946837427258402364e+00,-3.651339874506085437e+00,-2.977149858417161288e-01,-6.424563509952727181e+00
-1.945489781543055852e+00,-3.660533187923814324e+00,-3.008471300399548354e-01,-6.420116279092083822e+00
-1.945404772573259944e+00,-3.661112207650892181e+00,-3.010446314417178915e-01,-6.419835749491757504e+00
-1.945096271845964342e+00,-3.663212602845669519e+00,-3.017612982728321014e-01,-6.418817697091681929e+00
-1.944775127065441200e+00,-3.665397602296311064e+00,-3.025072160039434799e-01,-6.417757919315955739e+00
-1.944405559305770304e+00,-3.667910189845144942e+00,-3.033654505388285738e-01,-6.416538345709041913e+00
-1.944122122744745607e+00,-3.669835837850553339e+00,-3.040235532724628875e-01,-6.415603005057660013e+00
-1.943163977711828583e+00,-3.676336672610773348e+00,-3.062475165093572760e-01,-6.412441126449033746e+00
-1.943160981964309642e+00,-3.676356977038747864e+00,-3.062544682196239321e-01,-6.412431240482221462e+00
-1.942764099480386086e+00,-3.679045780131946941e+00,-3.071753470721634849e-01,-6.411121528285273818e+00
-1.942732648111102911e+00,-3.679258758053440381e+00,-3.072483148153046795e-01,-6.411017738766639162e+00
-1.942086154935875442e+00,-3.683633362484242557e+00,-3.087479208819750576e-01,-6.408884311288388425e+00
-1.941593100136149275e+00,-3.686965561448538153e+00,-3.098912643621442586e-01,-6.407257230449292074e+00
-1.941515042330705487e+00,-3.687492768766256201e+00,-3.100722448010033161e-01,-6.406999639691327353e+00
-1.941495752548188847e+00,-3.687623039319856133e+00,-3.101169678418224662e-01,-6.406935983409022484e+00
-1.940966450603349269e+00,-3.691195455666493430e+00,-3.113439652951596193e-01,-6.405189286991052278e+00
-1.939740083174417595e+00,-3.699456672675236035e+00,-3.141855170047108126e-01,-6.401142274475577487e+00
-1.939344065345650847e+00,-3.702119628518354411e+00,-3.151027062646127863e-01,-6.399835415640647618e+00
-1.939341718478587939e+00,-3.702135402713877088e+00,-3.151081410910412384e-01,-6.399827670979339800e+00
-1.938905599203342156e+00,-3.705065311737997469e+00,-3.161179764898602307e-01,-6.398388477371028671e+00
-1.937078970513951059e+00,-3.717306200202515232e+00,-3.203449182910612092e-01,-6.392360602696038008e+00
-1.936243433558777038e+00,-3.722888903240591851e+00,-3.222769853642184490e-01,-6.389603330743963916e+00
-1.935458032892707347e+00,-3.728127138064849078e+00,-3.240922985237561504e-01,-6.387011508545933580e+00
-1.933711150153890390e+00,-3.739744981422565839e+00,-3.281270316588567604e-01,-6.381246795507838243e+00
-1.933377844662094169e+00,-3.741956486224726319e+00,-3.288964058564104453e-01,-6.380146887384910315e+00
-1.933269473691210383e+00,-3.742675176881390620e+00,-3.291465287681191176e-01,-6.379789263180994041e+00
-1.933106627975786918e+00,-3.743754800552157480e+00,-3.295223516747298742e-01,-6.379251872320096162e+00
-1.931965907253046844e+00,-3.751306334385438923e+00,-3.321539777080695921e-01,-6.375487493935054317e+00
-1.931876567138325562e+00,-3.751896939038729784e+00,-3.323600112211996804e-01,-6.375192671556473734e+00
-1.931550869444317531e+00,-3.754049028729725013e+00,-3.331110356440035170e-01,-6.374117869166247452e+00
-1.931498789340941880e+00,-3.754393007061233689e+00,-3.332311137527422251e-01,-6.373946004825107536e+00
-1.931145008451238265e+00,-3.756728578457854795e+00,-3.340467103076729116e-01,-6.372778527889085609e+00
-1.930999751787866536e+00,-3.757686981408681515e+00,-3.343815325453887155e-01,-6.372299180899958948e+00
-1.930581129254123507e+00,-3.760447277097894947e+00,-3.353463157447721388e-01,-6.370917726538607440e+00
-1.930482498694751303e+00,-3.761097239518325530e+00,-3.355735915973045436e-01,-6.370592245692678901e+00
-1.929540072097793324e+00,-3.767300323092511505e+00,-3.377445793558184195e-01,-6.367482237922717836e+00
-1.929380727117706584e+00,-3.768347814928583173e+00,-3.381115304146887768e-01,-6.366956399488431728e+00
-1.929298369084488929e+00,-3.768889064878391704e+00,-3.383011769470614660e-01,-6.366684617978813243e+00
-1.928998140255609783e+00,-3.770861277135713063e+00,-3.389924386286379265e-01,-6.365693862843511575e+00
-1.928732440256813785e+00,-3.772605534458282062e+00,-3.396040974879445673e-01,-6.364817052847485002e+00
-1.928474082454695093e+00,-3.774300570430137558e+00,-3.401987621684902097e-01,-6.363964472100493097e+00
-1.928122885982715307e+00,-3.776603087062284647e+00,-3.410069688382180164e-01,-6.362805523742959934e+00
-1.927963333683124780e+00,-3.777648529452883430e+00,-3.413740901864381061e-01,-6.362279001154311331e+00
-1.927145578347559951e+00,-3.783000707534151630e+00,-3.432551552254687333e-01,-6.359580408546947616e+00
-1.926735273329387876e+00,-3.785682327073604192e+00,-3.441986254449054816e-01,-6.358226401986979859e+00
-1.926406020836859856e+00,-3.787832370237820712e+00,-3.449555529560059397e-01,-6.357139868761636947e+00
-1.925802161986334582e+00,-3.791771343945927075e+00,-3.463433915134979113e-01,-6.355147134554903765e+00
-1.924468031398252510e+00,-3.800454267451126356e+00,-3.494078073685607522e-01,-6.350744503614232706e+00
-1.924256717868538136e+00,-3.801827078854489450e+00,-3.498929538884467116e-01,-6.350047168966175271e+00
-1.924166307194647541e+00,-3.802414229977641558e+00,-3.501005051562255943e-01,-6.349748813742336573e+00
-1.923313121348024790e+00,-3.807948922276360282e+00,-3.520585566395181831e-01,-6.346933300448481141e+00
-1.923224940635927194e+00,-3.808520326456864780e+00,-3.522608719847712955e-01,-6.346642304098559784e+00
-1.922799812210830961e+00,-3.811273463178902254e+00,-3.532361015449261843e-01,-6.345239380295741860e+00
-1.921439830889431821e+00,-3.820062203179703797e+00,-3.563541319775923033e-01,-6.340751441935124966e+00
-1.921378930492528170e+00,-3.820455105123977901e+00,-3.564936968733917744e-01,-6.340550470625342605e+00
-1.921260228135567516e+00,-3.821220756388937101e+00,-3.567657108026819346e-01,-6.340158752847372625e+00
-1.920678809065081705e+00,-3.824967900788686315e+00,-3.580977784917938611e-01,-6.338240069914768959e+00
-1.920440075922845491e+00,-3.826504996659949143e+00,-3.586445910213751920e-01,-6.337452250545389631e+00
-1.920391673825572632e+00,-3.826816529754871077e+00,-3.587554448980881938e-01,-6.337292523624389773e+00
-1.920023154601895321e+00,-3.829187274268238017e+00,-3.595993431455611899e-01,-6.336076410186254115e+00
-1.919569563044524863e+00,-3.832102447072490925e+00,-3.606377863104458514e-01,-6.334579558046931957e+00
-1.919132480934604867e+00,-3.834908532218439525e+00,-3.616381523055564040e-01,-6.333137187084195929e+00
-1.919072095845392401e+00,-3.835295976628184000e+00,-3.617763361835557023e-01,-6.332937916289794522e+00
-1.918419959323877322e+00,-3.839476666857268849e+00,-3.632683340838255281e-01,-6.330785865768794984e+00
-1.917809534474317346e+00,-3.843384035577761981e+00,-3.646643415728192394e-01,-6.328771463765247240e+00
-1.917213273491316095e+00,-3.847195209894442414e+00,-3.660274323550422038e-01,-6.326803802521342668e+00
-1.916925148328568529e+00,-3.849034884800649259e+00,-3.666859185059426207e-01,-6.325852989484276101e+00
-1.915982668808358103e+00,-3.855043671008788309e+00,-3.688390255075259527e-01,-6.322742807067581516e+00
-1.914956777211259897e+00,-3.861568681661272429e+00,-3.711811986330139645e-01,-6.319357364797157040e+00
-1.914941126329876120e+00,-3.861668100629797706e+00,-3.712169184741418992e-01,-6.319305716888591107e+00
-1.914468443048188639e+00,-3.864668939651924262e+00,-3.722955469963666331e-01,-6.317745862059021889e+00
-1.913757254891587767e+00,-3.869177422912841724e+00,-3.739177989031119420e-01,-6.315398941142238876e+00
-1.913535179101778727e+00,-3.870583639624795680e+00,-3.744242088462691465e-01,-6.314666091035869400e+00
-1.913344946058842755e+00,-3.871787616192821524e+00,-3.748579475334001265e-01,-6.314038321994180691e+00
-1.912942688309802186e+00,-3.874331642036884737e+00,-3.757749319819632672e-01,-6.312710871422346770e+00
-1.912504774707019184e+00,-3.877098317641973768e+00,-3.767729207774205835e-01,-6.311265756533162907e+00
-1.912374644973984683e+00,-3.877919885622601370e+00,-3.770694259267146631e-01,-6.310836328414149321e+00
-1.911170505730627411e+00,-3.885509694250481427e+00,-3.798118850649813694e-01,-6.306862668911070280e+00
-1.910891532434771278e+00,-3.887264876856177054e+00,-3.804469404503557084e-01,-6.305942057034744863e+00
-1.910752392981846182e+00,-3.888139831497378296e+00,-3.807636335342216571e-01,-6.305482896840092444e+00
-1.910098325350097159e+00,-3.892248788341070576e+00,-3.822519509177594865e-01,-6.303324473655320226e+00
-1.910086074864965511e+00,-3.892325684315457224e+00,-3.822798204111065856e-01,-6.303284047054385830e+00
-1.909815388330203145e+00,-3.894024180318327755e+00,-3.828955657303714233e-01,-6.302390781489670246e+00
-1.909644735567071816e+00,-3.895094400786345723e+00,-3.832837011473981814e-01,-6.301827627371336504e+00
-1.909092895034086634e+00,-3.898552070467090402e+00,-3.845385103595991838e-01,-6.300006553612485405e+00
-1.907988439967285732e+00,-3.905457991999290002e+00,-3.870484803476313407e-01,-6.296361851892042338e+00
-1.907692120006224012e+00,-3.907307576659154069e+00,-3.877215723727080454e-01,-6.295383996020539108e+00
-1.907501558307683975e+00,-3.908496309132948987e+00,-3.881543621326866700e-01,-6.294755142415357163e+00
-1.907271607039679129e+00,-3.909929999618966256e+00,-3.886765355223828489e-01,-6.293996303230940725e+00
-1.907228017500868233e+00,-3.910201676609650345e+00,-3.887755093912322879e-01,-6.293852457752865170e+00
-1.907073408427732542e+00,-3.911165056409571239e+00,-3.891265390126542045e-01,-6.293342247811517076e+00
-1.907054888943114701e+00,-3.911280427517185743e+00,-3.891685837766024614e-01,-6.293281133512278025e+00
-1.907040678083202767e+00,-3.911368953483184807e+00,-3.892008463129724705e-01,-6.293234237674568909e+00
-1.906701016431999296e+00,-3.913483921305850544e+00,-3.899718774829962209e-01,-6.292113354225596922e+00
-1.905996294449503470e+00,-3.917866244896377026e+00,-3.915710203234786246e-01,-6.289787771683361228e+00
-1.905754696578313645e+00,-3.919366833631084290e+00,-3.921190711134009410e-01,-6.288990498708434629e+00
-1.905313726393569329e+00,-3.922103384259361114e+00,-3.931191503190068492e-01,-6.287535297098778564e+00
-1.905164136152394327e+00,-3.923031010999024737e+00,-3.934583375997405819e-01,-6.287041649302900659e+00
-1.905084024823157751e+00,-3.923527646430510885e+00,-3.936399709592330876e-01,-6.286777281916419824e+00
-1.904788561979580130e+00,-3.925358443041395251e+00,-3.943097751895733860e-01,-6.285802254532613986e+00
-1.904784134345664182e+00,-3.925385867869405132e+00,-3.943198114387172493e-01,-6.285787643340691844e+00
-1.904561116221152428e+00,-3.926766847060397581e+00,-3.948252932172965912e-01,-6.285051683529802702e+00
-1.904306912845401545e+00,-3.928339979715399721e+00,-3.954013621345831564e-01,-6.284212812389824876e+00
-1.904209591719199235e+00,-3.928941980854375515e+00,-3.956218816319635456e-01,-6.283891652673356809e+00
-1.904073576581324367e+00,-3.929783082883550716e+00,-3.959300526006990228e-01,-6.283442802718369968e+00
-1.904041770424517832e+00,-3.929979726563057163e+00,-3.960021119282123303e-01,-6.283337842400908535e+00
-1.903236387559893217e+00,-3.934953757893280279e+00,-3.978262347844391256e-01,-6.280680078947646905e+00
-1.903140565879228419e+00,-3.935544871664427014e+00,-3.980431940262355583e-01,-6.280363867401453248e+00
-1.903039799279527600e+00,-3.936166334192914285e+00,-3.982713337727548653e-01,-6.280031337622440368e+00
-1.902701399215922073e+00,-3.938252194531416173e+00,-3.990373670725000932e-01,-6.278914617412542754e+00
-1.901901135358668782e+00,-3.943177752855581808e+00,-4.008481895849442811e-01,-6.276273746683606269e+00
-1.901663958162833623e+00,-3.944635619091532597e+00,-4.013846727789826541e-01,-6.275491061937350956e+00
-1.901150077095384638e+00,-3.947791266371059482e+00,-4.025467365771048800e-01,-6.273795254414769040e+00
-1.900836818165865250e+00,-3.949712885115766348e+00,-4.032549154254628787e-01,-6.272761499947354658e+00
-1.900563620430541167e+00,-3.951387491572218469e+00,-4.038723994417748320e-01,-6.271859947420785453e+00
-1.900501944913928210e+00,-3.951765377691209391e+00,-4.040117823315054202e-01,-6.271656418215962425e+00
-1.900441754455079124e+00,-3.952134106882084552e+00,-4.041478031546811289e-01,-6.271457789701760710e+00
-1.900143510494287646e+00,-3.953960316398638764e+00,-4.048217004236728811e-01,-6.270473584631148789e+00
-1.900054258842351018e+00,-3.954506549278012706e+00,-4.050233410416024804e-01,-6.270179054179758182e+00
-1.899737609650774761e+00,-3.956443470984263300e+00,-4.057386223950796844e-01,-6.269134111847556312e+00
-1.899507238021981070e+00,-3.957851641547013521e+00,-4.062589084378474547e-01,-6.268373885472537488e+00
-1.899422271626990177e+00,-3.958370795410786069e+00,-4.064507802227262934e-01,-6.268093496369067097e+00
-1.899318961116818638e+00,-3.959001879812642066e+00,-4.066840610212556495e-01,-6.267752571685501373e+00
-1.898864086076855084e+00,-3.961778526711134507e+00,-4.077109871589770229e-01,-6.266251484053621645e+00
-1.898582046188870276e+00,-3.963498507095450485e+00,-4.083475511407988479e-01,-6.265320752423271244e+00
-1.898346801321722399e+00,-3.964932150058826821e+00,-4.088783993942171624e-01,-6.264544444361683340e+00
-1.898152054979218128e+00,-3.966118320529003149e+00,-4.093177911185082452e-01,-6.263901781431419735e+00
-1.897788625187254663e+00,-3.968330307080847774e+00,-4.101376046770242589e-01,-6.262702463117940432e+00
-1.897751590341446359e+00,-3.968555599037056680e+00,-4.102211345655989994e-01,-6.262580248126772275e+00
-1.897129484115823495e+00,-3.972336766575426559e+00,-4.116239213111836936e-01,-6.260527297582217265e+00
-1.896845983900540933e+00,-3.974057844211860147e+00,-4.122629744514761940e-01,-6.259591746871784324e+00
-1.895812582539363689e+00,-3.980320613085985393e+00,-4.145912966283281098e-01,-6.256181522379899995e+00
-1.895703520497277417e+00,-3.980980575272144328e+00,-4.148369175390277941e-01,-6.255821617641014853e+00
-1.895367293670887410e+00,-3.983013977222516377e+00,-4.155940167531487206e-01,-6.254712069113928408e+00
-1.895362029148045302e+00,-3.983045801205010505e+00,-4.156058696562189292e-01,-6.254694696188549230e+00
-1.894775269486482561e+00,-3.986589988843063814e+00,-4.169266510285797867e-01,-6.252758389305392406e+00
-1.894029405652094766e+00,-3.991087283252967577e+00,-4.186047428777177060e-01,-6.250297038651912551e+00
-1.893814454421966609e+00,-3.992381714835810946e+00,-4.190881810708605437e-01,-6.249587699592489720e+00
-1.893677363989550333e+00,-3.993206885064420675e+00,-4.193964652196723319e-01,-6.249135301165515521e+00
-1.893398458373673154e+00,-3.994884737909218497e+00,-4.200235610270093844e-01,-6.248214912633121010e+00
-1.893398357992032821e+00,-3.994885341565828973e+00,-4.200237867031649253e-01,-6.248214581373708221e+00
-1.893267802378407971e+00,-3.995670316559373880e+00,-4.203172850971934049e-01,-6.247783747848745683e+00
-1.893056807823505494e+00,-3.996938360537395596e+00,-4.207915554179586515e-01,-6.247087465817568130e+00
-1.892917184949827636e+00,-3.997777080654441484e+00,-4.211053563757503060e-01,-6.246626710334431287e+00
-1.892880700630358959e+00,-3.997996192032567286e+00,-4.211873490943152110e-01,-6.246506312080184031e+00
-1.892855285160921941e+00,-3.998148815396991740e+00,-4.212444650036640814e-01,-6.246422441031041828e+00
-1.892758088647258585e+00,-3.998732398434658553e+00,-4.214628836350811647e-01,-6.246101692535953376e+00
-1.892359504799161929e+00,-4.001123977448649782e+00,-4.223584089638499628e-01,-6.244786365837233788e+00
-1.892293006446180481e+00,-4.001522732787618608e+00,-4.225077892082775288e-01,-6.244566921272395099e+00
-1.892132246604999679e+00,-4.002486431859451521e+00,-4.228688852358768457e-01,-6.244036413796498763e+00
-1.891666370889608650e+00,-4.005276856695417109e+00,-4.239150803299172598e-01,-6.242499023935708102e+00
-1.891300035838957339e+00,-4.007468627381770787e+00,-4.247374832229300345e-01,-6.241290118268558729e+00
-1.891126163136216398e+00,-4.008508149353925631e+00,-4.251277385204075832e-01,-6.240716338349513670e+00
